m,0.209195296,117.301,0.0246
m,0.209134258,116.614,0.0244
m,0.208970769,118.243,0.0243
m,0.208904533,118.883,0.0243
m,0.208741084,119.595,0.0242
m,0.208677706,117.072,0.0241
m,0.208683454,120.776,0.0239
m,0.208620288,124.651,0.0238
m,0.20845703,118.501,0.0237
m,0.208397072,118.068,0.0235
m,0.208400213,121.313,0.0234
m,0.208337418,117.052,0.0233
m,0.208274738,119.344,0.0232
m,0.20804581,115.815,0.0231
m,0.208049149,118.473,0.023
m,0.208052536,118.68,0.0229
m,0.207993664,117.441,0.0227
m,0.207993664,122.558,0.0227
m,0.207869506,120.627,0.0225
m,0.207873136,122.879,0.0224
m,0.207873136,116.951,0.0224
m,0.207815041,116.698,0.0222
m,0.207652246,114.44,0.0221
m,0.207656073,110.224,0.022
m,0.207761082,106.208,0.0219
m,0.207940064,106.208,0.0218
m,0.208995799,103.56,0.0219
m,0.209824829,106.727,0.0218
m,0.211687134,108.271,0.0217
m,0.212972982,106.338,0.0217
m,0.215538158,107.561,0.0219
m,0.21707368,106.511,0.0217
m,0.218407083,110.565,0.0215
m,0.221802438,108.051,0.0214
m,0.22372966,104.654,0.0213
m,0.225545988,105.38,0.021
m,0.227568002,106.22,0.0208
m,0.231632041,108.82,0.0207
m,0.233824457,107.186,0.0208
m,0.240709337,101.794,0.0208
m,0.243438542,98.875,0.0207
m,0.246215055,101.583,0.0204
m,0.251203499,100.823,0.0202
m,0.2537711,101.213,0.0201
m,0.256198275,100.431,0.0199
m,0.261744603,104.022,0.0196
m,0.264499172,103.095,0.0196
m,0.267310637,98.566,0.0194
m,0.273050778,104.34,0.0193
m,0.275977181,98.643,0.0192
m,0.278970329,102.288,0.0188
m,0.281808835,99.831,0.0187
m,0.287035966,98.405,0.0186
m,0.289632584,102.634,0.0183
m,0.2948804,100.032,0.0182
m,0.297535388,99.831,0.0181
m,0.300452148,98.557,0.0179
m,0.303378566,98.228,0.0177
m,0.309525789,98.485,0.0174
m,0.312751124,98.716,0.0172
m,0.315988418,98.727,0.0167
m,0.322683402,99.82,0.0166
m,0.325907552,98.737,0.0166
m,0.329150749,99.008,0.0166
m,0.335108851,99.423,0.0168
m,0.338184912,100.848,0.0169
m,0.341101723,101.224,0.0169
m,0.347739669,100.243,0.0168
m,0.350880164,98.804,0.0168
m,0.35408867,98.925,0.0165
m,0.357124076,104.354,0.0165
m,0.363196108,99.811,0.0165
m,0.369324349,100.037,0.0165
m,0.372336602,104.226,0.0165
m,0.375408331,104.504,0.0165
m,0.381997194,100.859,0.0162
m,0.385565232,103.943,0.0159
m,0.389149773,101.993,0.0155
m,0.392336223,102.323,0.0154
m,0.399092606,104.825,0.0154
m,0.402424696,102.492,0.0154
m,0.405483019,108.531,0.0154
m,0.411901829,103.391,0.0155
m,0.415038932,103.661,0.0155
m,0.418415922,101.805,0.0154
m,0.42163046,106.01,0.0153
m,0.42871054,107.648,0.0152
m,0.436521491,112.047,0.0149
m,0.440472754,104.284,0.0147
m,0.4444297,104.504,0.0146
m,0.452407835,104.486,0.0145
m,0.456157871,103.643,0.0144
m,0.485222524,99.003,0.0144
m,0.48902914,106.234,0.0144
m,0.492770299,108.285,0.0145
m,0.496352464,105.477,0.0146
m,0.503937825,105.764,0.0146
m,0.529221832,108.648,0.0146
m,0.532707967,103.529,0.0147
m,0.539531627,106.306,0.0148
m,0.542634303,103.919,0.0148
m,0.547062478,106.251,0.0149
m,0.552962665,113.487,0.0154
s,0.552799641,114.736,0.0155
s,0.552797031,115.752,0.0156
s,0.552722003,113.451,0.0156
s,0.552098628,112.151,0.0153
s,0.551863194,110.897,0.0153
s,0.551790871,111.395,0.0152
s,0.551790871,112.082,0.0152
s,0.551715901,111.508,0.0152
s,0.551552783,112.712,0.0153
s,0.551715901,111.185,0.0152
s,0.551715901,113.189,0.0152
s,0.551790871,112.584,0.0152
s,0.551948648,112.685,0.0153
s,0.552176327,111.971,0.0152
s,0.552251397,111.046,0.0152
s,0.552251397,111.11,0.0152
s,0.552251397,112.37,0.0152
s,0.552321868,112.868,0.015
s,0.552321868,111.573,0.015
s,0.552321868,112.495,0.015
s,0.552321868,113.161,0.015
s,0.552158892,112.002,0.0151
m,0.459786963,102.646,0.0143
m,0.463418227,101.805,0.0143
m,0.470429876,106.397,0.0143
m,0.473908681,107.847,0.0144
m,0.477632303,106.225,0.0143
m,0.511310629,104.836,0.0146
m,0.515086128,106.083,0.0146
m,0.518631872,103.93,0.0146
m,0.525736177,104.156,0.0146
m,0.547059731,104.961,0.015
m,0.549312051,110.53,0.0151
m,0.552111772,114.722,0.0152
m,0.55296531,114.926,0.0153
m,0.553037702,114.666,0.0154
s,0.552486574,112.275,0.0156
s,0.552486574,112.572,0.0156
s,0.552328773,111.74,0.0155
s,0.552093348,111.66,0.0155
s,0.552095979,112.928,0.0154
s,0.551552783,111.373,0.0153
s,0.551550131,112.322,0.0154
s,0.551475178,111.637,0.0154
s,0.551552783,112.818,0.0153
s,0.551948648,111.143,0.0153
s,0.552023619,110.701,0.0153
s,0.552023619,110.573,0.0153
s,0.552098628,111.416,0.0153
s,0.552098628,112.445,0.0153
s,0.552329174,114.819,0.0151
s,0.552329174,114.437,0.0151
s,0.552243982,113.149,0.0151
s,0.552243982,113.127,0.0151
s,0.552321868,113.229,0.015
s,0.552158892,111.788,0.0151
s,0.552158892,111.165,0.0151
s,0.552234128,111.879,0.0151
s,0.552071202,113.459,0.0152
s,0.551993276,111.266,0.0153
s,0.551993276,110.965,0.0153
s,0.551990626,113.51,0.0154
s,0.551912774,112.654,0.0155
s,0.551912774,112.609,0.0155
s,0.551589218,112.507,0.016
s,0.551514057,111.99,0.016
s,0.551514057,112.885,0.016
s,0.551511532,113.157,0.0161
s,0.551521686,113.556,0.0161
s,0.55144414,113.363,0.0162
s,0.55144414,112.778,0.0162
s,0.551369123,112.223,0.0162
s,0.551369123,112.938,0.0162
s,0.551289184,113.115,0.0164
s,0.551289184,113.484,0.0164
s,0.55128673,113.144,0.0165
s,0.55128673,112.822,0.0165
s,0.55128673,112.773,0.0165
s,0.551038449,113.226,0.0166
s,0.551038449,113.014,0.0166
s,0.551038449,113.349,0.0166
s,0.551113502,113.191,0.0166
s,0.550557295,113.239,0.0166
s,0.550557295,112.062,0.0166
s,0.550557295,113.977,0.0166
s,0.550557295,113.447,0.0166
s,0.550557295,111.62,0.0166
s,0.550482207,111.89,0.0166
s,0.550479786,111.176,0.0167
s,0.550479786,111.951,0.0167
s,0.550479786,112.294,0.0167
s,0.550479786,112.039,0.0167
s,0.550870837,112.67,0.0169
s,0.551031248,112.282,0.0169
s,0.551028884,111.863,0.017
s,0.551189298,113.75,0.017
s,0.551747303,112.529,0.0157
s,0.55167209,111.317,0.0157
s,0.551669512,113.029,0.0158
s,0.551666951,112.676,0.0159
s,0.551666951,114.283,0.0159
s,0.551511532,113.016,0.0161
s,0.55143641,114.129,0.0161
s,0.55143641,113.58,0.0161
s,0.551361311,112.203,0.0161
s,0.551361311,113.587,0.0161
s,0.551294145,111.896,0.0162
s,0.551291655,112.13,0.0163
s,0.551291655,113.191,0.0163
s,0.551291655,112.602,0.0163
s,0.551284295,112.669,0.0166
s,0.551284295,113.173,0.0166
s,0.551359274,113.62,0.0166
s,0.55119886,113.203,0.0166
s,0.55119886,113.173,0.0166
s,0.550953124,114.151,0.0166
s,0.550953124,113.769,0.0166
s,0.550792788,113.62,0.0166
s,0.550792788,113.815,0.0166
s,0.550632422,114.297,0.0166
s,0.550557295,117.604,0.0166
s,0.550557295,112.887,0.0166
s,0.550557295,112.647,0.0166
s,0.550557295,111.009,0.0166
s,0.55064018,112.16,0.0167
s,0.550637778,112.348,0.0168
s,0.550712861,112.247,0.0168
s,0.550712861,112.047,0.0168
s,0.550710478,112.409,0.0169
s,0.551186953,112.595,0.0171
s,0.55134737,113.412,0.0171
s,0.551267754,114.148,0.0173
s,0.551267754,112.928,0.0173
s,0.551265464,113.821,0.0174
s,0.551265464,112.692,0.0174
s,0.551190521,113.288,0.0174
s,0.551188248,112.482,0.0175
s,0.551188248,112.864,0.0175
s,0.551113311,111.64,0.0175
s,0.550946106,113.737,0.0178
s,0.550946106,113.673,0.0178
s,0.550868984,112.258,0.0179
m,0.550868984,112.027,0.0179
m,0.551102219,108.306,0.018
m,0.561874287,112.717,0.0183
m,0.565316121,109.325,0.0184
m,0.572670284,108.3,0.0184
m,0.576512085,107.137,0.0184
m,0.604608848,109.293,0.018
m,0.608165861,113.351,0.0178
m,0.615513046,116.117,0.0179
m,0.619152759,108.841,0.0179
m,0.626202793,107.921,0.0179
m,0.65115545,108.044,0.0177
m,0.654572191,108.274,0.0176
m,0.658068984,108.889,0.0177
m,0.661416539,102.55,0.0176
m,0.668349997,104.801,0.0176
m,0.693644995,102.049,0.0169
m,0.696767662,101.721,0.017
m,0.702868301,106.794,0.017
m,0.705844652,104.871,0.017
m,0.732548362,103.127,0.0166
m,0.736251428,106.514,0.0166
m,0.743486995,104.147,0.0166
m,0.747194097,105.329,0.0166
m,0.754255532,103.514,0.0169
m,0.775584735,107.57,0.0173
m,0.778736967,111.302,0.0173
m,0.785191676,113.241,0.0174
m,0.788675561,107.552,0.0173
m,0.795640544,104.256,0.0175
s,0.551111057,112.448,0.0176
s,0.551111057,114.699,0.0176
s,0.55110882,113.29,0.0177
s,0.551106602,113.101,0.0178
m,0.551102219,105.79,0.018
m,0.551174994,109.318,0.0181
m,0.55164585,110.752,0.0181
m,0.553046073,109.795,0.0182
m,0.555388998,109.171,0.0183
m,0.579964326,111.775,0.0183
m,0.587191519,107.191,0.0182
m,0.5908085,104.866,0.0183
m,0.59766296,105.251,0.0182
m,0.601054034,108.333,0.0182
m,0.629693991,108.644,0.0179
m,0.633341749,108.227,0.018
m,0.640419436,105.794,0.018
m,0.643994469,107.882,0.018
m,0.671704073,103.664,0.0174
m,0.678018223,107.419,0.0174
m,0.681137443,103.905,0.0173
m,0.684191111,102.55,0.0171
