m,0.174384005,84.72,0.0104
m,0.174683431,83.68,0.0102
m,0.174712248,100.95,0.0104
m,0.17490923,97.13,0.0108
m,0.175056789,84.004,0.0122
m,0.17510542,94.974,0.0122
m,0.175384775,85.194,0.0122
m,0.175509592,94.974,0.0123
m,0.175553063,85.69,0.0101
m,0.175853678,100.38,0.0108
m,0.175936397,99.204,0.0119
m,0.176049534,101.234,0.0123
m,0.176535264,100.364,0.0123
m,0.176546677,90.34,0.0097
m,0.17669587,105.87,0.0114
m,0.177623603,94.384,0.0118
m,0.177688822,89.02,0.0096
m,0.177798798,94.63,0.0117
m,0.178097282,106.024,0.0124
m,0.178691206,94.384,0.0116
m,0.179066693,103.024,0.0125
m,0.180070669,100.404,0.0127
m,0.180210204,88.804,0.0118
m,0.180438921,101.79,0.0117
m,0.181148897,97.3,0.0094
m,0.182704236,108.514,0.0129
m,0.183285187,94.084,0.012
m,0.183749277,97.82,0.0118
m,0.184253682,104.874,0.0129
m,0.185067828,86.224,0.0121
m,0.185528051,102.82,0.0118
m,0.18607127,95.91,0.0093
m,0.187498541,103.334,0.013
m,0.188695505,92.32,0.0095
m,0.188966993,106.314,0.0132
m,0.189042377,108.26,0.0119
m,0.189357842,95.954,0.0123
m,0.190141082,92.204,0.0292
m,0.190182384,84.174,0.0293
m,0.190200533,93.484,0.0301
m,0.190277701,85.749,0.0189
m,0.190488134,81.129,0.0189
m,0.190557655,96.354,0.0304
m,0.190564485,100.864,0.0293
m,0.190645882,84.979,0.0189
m,0.190745669,95.724,0.0307
m,0.19076668,108.084,0.0119
m,0.190831052,92.719,0.0189
m,0.191277043,86.144,0.0288
m,0.191422652,90.64,0.0095
m,0.191561612,93.159,0.019
m,0.19169597,93.573,0.0189
m,0.191774704,88.954,0.0126
m,0.191963203,93.434,0.0311
m,0.192327962,87.404,0.0286
m,0.192386491,86.733,0.0189
m,0.192619481,107.074,0.012
m,0.192650403,93.394,0.0319
m,0.192796911,102.144,0.0132
m,0.192888699,87.974,0.0286
m,0.193050059,82.059,0.019
m,0.193885934,79.613,0.019
m,0.19409944,102.064,0.029
m,0.194182908,88.619,0.0191
m,0.194196154,87.064,0.0325
m,0.194510621,109.064,0.0121
m,0.194969713,95.954,0.0133
m,0.194970993,104.564,0.0293
m,0.195013235,93.883,0.019
m,0.195404604,88.974,0.0326
m,0.196690328,92.464,0.0326
m,0.196842497,98.409,0.0192
m,0.196954473,115.354,0.0137
m,0.197047549,107.404,0.0285
m,0.197347354,98.464,0.013
m,0.19740987,93.28,0.0096
m,0.197596959,107.173,0.0189
m,0.198704887,110.244,0.0122
m,0.199077607,107.704,0.0138
m,0.199882941,95.134,0.0332
m,0.200101956,99.184,0.0276
m,0.200378146,88.314,0.0133
m,0.200479277,92.359,0.0194
m,0.200654934,96.65,0.0096
m,0.201041071,98.153,0.0189
m,0.201867613,109.264,0.0274
m,0.202798941,103.423,0.0188
m,0.202809108,91.099,0.0194
m,0.203179216,88.394,0.0337
m,0.203503617,109.304,0.0125
m,0.203522387,89.064,0.0133
m,0.20353171,107.294,0.0139
m,0.203597181,105.234,0.0272
m,0.204873868,86.454,0.0343
m,0.204883364,102.803,0.0188
m,0.205147461,92.459,0.0194
m,0.205835588,119.294,0.0163
m,0.205902136,105.914,0.016
m,0.206049519,109.304,0.0126
m,0.20632369,114.024,0.0162
m,0.206541701,112.934,0.0162
m,0.206728742,110.714,0.0165
m,0.206781003,113.424,0.0159
m,0.207090832,91.279,0.0193
m,0.207110497,102.474,0.0158
m,0.207220261,112.539,0.0114
m,0.207225259,110.149,0.0113
m,0.207405729,103.834,0.027
m,0.207410212,90.79,0.0097
m,0.20752083,96.724,0.0157
m,0.20776979,102.834,0.0153
m,0.207773288,101.884,0.0152
m,0.207940952,107.206,0.0103
m,0.207946344,107.206,0.0104
m,0.208105181,114.739,0.0117
m,0.208144695,102.999,0.0105
m,0.208163055,101.666,0.0102
m,0.208284471,110.899,0.0111
m,0.20843634,110.194,0.0149
m,0.208589762,110.634,0.0137
m,0.208598451,107.116,0.0101
m,0.208603883,108.109,0.0118
m,0.208612577,105.294,0.0168
m,0.208717521,111.749,0.0107
m,0.208746652,105.389,0.0109
m,0.208836381,99.503,0.0188
m,0.208917808,86.564,0.0347
m,0.20900042,105.656,0.0099
m,0.209287425,113.546,0.0101
m,0.209394359,105.066,0.0103
m,0.20940379,104.046,0.0102
m,0.209471799,112.824,0.027
m,0.209498014,104.141,0.0173
m,0.209624959,118.336,0.0106
m,0.209634938,113.224,0.0148
m,0.209725072,104.524,0.0107
m,0.209775997,90.639,0.0198
m,0.210385793,116.474,0.0108
m,0.210391985,89.594,0.0134
m,0.210467577,112.614,0.0146
m,0.210555439,111.469,0.0118
m,0.21076378,89.44,0.0098
m,0.210954671,102.554,0.0108
m,0.210975584,110.983,0.0189
m,0.211060783,101.024,0.0359
m,0.211140556,89.479,0.0065
m,0.211151708,89.069,0.0064
m,0.211282737,103.414,0.0138
m,0.211302522,88.999,0.0065
m,0.21131185,90.149,0.0066
m,0.211321311,87.109,0.0067
m,0.211322946,89.239,0.0065
m,0.211483245,90.559,0.0067
m,0.211573989,102.884,0.0132
m,0.211609347,113.144,0.0146
m,0.211657439,113.299,0.012
m,0.211658268,113.681,0.0175
m,0.211906494,109.334,0.0106
m,0.211910064,88.309,0.0067
m,0.212455275,109.219,0.0122
m,0.212845716,105.381,0.0177
m,0.213530624,109.989,0.0122
m,0.213845098,111.164,0.0147
m,0.214109447,100.234,0.0269
m,0.214136367,92.66,0.0098
m,0.214163439,108.384,0.0142
m,0.214170063,92.184,0.0135
m,0.214212223,95.909,0.0067
m,0.214352061,105.384,0.0135
m,0.214620654,109.334,0.0108
m,0.215181719,106.051,0.0175
m,0.215200262,102.744,0.0146
m,0.215234594,112.509,0.012
m,0.215350695,93.954,0.0363
m,0.216061565,106.753,0.0189
m,0.216248748,116.344,0.0109
m,0.216334466,112.829,0.012
m,0.21642579,102.764,0.0271
m,0.216502375,105.361,0.0173
m,0.217084553,87.751,0.0149
m,0.217109661,82.171,0.0149
m,0.21723368,101.563,0.0214
m,0.217261891,108.453,0.0218
m,0.217284011,107.793,0.0215
m,0.217308174,103.493,0.0224
m,0.217316614,115.363,0.0227
m,0.217319361,96.101,0.0149
m,0.217332254,89.891,0.0149
m,0.217342105,102.393,0.0219
m,0.217382948,99.943,0.0225
m,0.217386336,87.819,0.0068
m,0.217387776,88.584,0.0376
m,0.217410669,104.684,0.013
m,0.217485022,107.173,0.0227
m,0.217516411,90.011,0.0149
m,0.217828954,101.023,0.0213
m,0.217905754,114.663,0.0228
m,0.217997843,86.461,0.015
m,0.218101922,113.904,0.0147
m,0.218239937,109.693,0.0227
m,0.218435067,110.653,0.0212
m,0.218839844,101.003,0.019
m,0.218928293,86.941,0.015
m,0.218963248,112.829,0.0122
m,0.219080535,109.964,0.011
m,0.219168325,88.559,0.0068
m,0.219207863,108.253,0.0225
m,0.219360028,104.423,0.0212
m,0.219388355,102.181,0.0174
m,0.21942904,97.654,0.0147
m,0.220082601,99.914,0.0141
m,0.220235749,84.241,0.0151
m,0.220357534,105.554,0.013
m,0.220524858,118.903,0.0222
m,0.220575593,105.924,0.011
m,0.220617371,114.399,0.0122
m,0.220691052,84.58,0.0099
m,0.22098256,115.731,0.0175
m,0.221008166,84.439,0.007
m,0.221354574,110.143,0.0219
m,0.221569921,87.654,0.014
m,0.22163902,107.013,0.0212
m,0.221756039,91.844,0.0377
m,0.22204047,102.904,0.0266
m,0.222070551,115.663,0.0218
m,0.222373157,105.419,0.012
m,0.222546692,104.734,0.0147
m,0.222776011,116.983,0.021
m,0.223075039,103.024,0.0142
m,0.223543848,96.651,0.0152
m,0.223628547,105.234,0.0111
m,0.223703545,108.933,0.0212
m,0.223776006,99.914,0.0368
m,0.224138977,101.864,0.0146
m,0.224262298,84.47,0.01
m,0.224368119,104.653,0.0209
m,0.224529805,122.503,0.0211
m,0.22461473,98.034,0.0266
m,0.224666648,107.181,0.0175
m,0.224766593,97.309,0.0071
m,0.224853593,109.453,0.019
m,0.225194466,110.564,0.0111
m,0.225561282,99.511,0.0152
m,0.225593662,85.324,0.0142
m,0.225724244,88.494,0.0368
m,0.22582146,106.714,0.0145
m,0.226135639,109.713,0.021
m,0.226141995,105.604,0.0142
m,0.226375658,113.491,0.0178
m,0.226390586,106.529,0.0119
m,0.226718252,110.803,0.021
m,0.226817022,105.554,0.0129
m,0.226838716,110.073,0.0201
m,0.226847529,109.853,0.0199
m,0.226867727,100.709,0.0071
m,0.227002562,111.623,0.0203
m,0.22703226,107.393,0.0209
m,0.227099875,117.423,0.0208
m,0.227112221,127.593,0.0205
m,0.227928719,116.693,0.0208
m,0.228047769,101.103,0.019
m,0.228387652,113.314,0.0112
m,0.22858578,105.199,0.0121
m,0.228909173,86.594,0.0368
m,0.229032722,107.383,0.0192
m,0.229037045,92.719,0.0071
m,0.229400408,101.554,0.0266
m,0.229626543,105.154,0.0145
m,0.230066909,103.324,0.0114
m,0.230109076,106.061,0.0177
m,0.230264466,112.603,0.0174
m,0.231092264,85.081,0.0149
m,0.231395314,84.47,0.0103
m,0.231512922,98.294,0.0144
m,0.231520934,85.524,0.0365
m,0.2316243,104.963,0.0207
m,0.232205069,117.534,0.0115
m,0.232226359,110.931,0.0177
m,0.232745097,82.434,0.0363
m,0.232745411,99.104,0.0142
m,0.232974489,91.041,0.0149
m,0.233130034,108.033,0.0176
m,0.233178203,104.899,0.0119
m,0.233428507,108.414,0.013
m,0.233429156,90.869,0.007
m,0.233464179,114.213,0.0206
m,0.23395497,86.584,0.0144
m,0.234244363,104.104,0.0268
m,0.234244751,107.891,0.0177
m,0.234562071,105.813,0.0174
m,0.23466318,103.763,0.019
m,0.234908611,85.864,0.0359
m,0.235058672,86.437,0.0104
m,0.235419253,102.864,0.0144
m,0.235530509,103.489,0.0119
m,0.235605671,92.299,0.007
m,0.235817691,91.261,0.0151
m,0.235971753,88.864,0.0358
m,0.236610635,112.224,0.0119
m,0.236726723,84.731,0.0151
m,0.236800054,103.514,0.027
m,0.237033237,105.174,0.013
m,0.237299828,83.924,0.0351
m,0.237385358,85.691,0.0151
m,0.237422996,109.943,0.0205
m,0.237589996,105.884,0.0145
m,0.237596213,88.754,0.035
m,0.237814259,107.193,0.0173
m,0.23785443,87.761,0.015
m,0.238064345,89.034,0.0149
m,0.238086938,93.671,0.015
m,0.238132576,93.191,0.0148
m,0.238306263,88.911,0.0147
m,0.238316368,85.371,0.0148
m,0.238669387,110.804,0.0142
m,0.238707509,91.571,0.0176
